ID Empleado,Función,Departamento,Unidad,Educación,Género,Tipo de Trabajo,Modalidad,Fecha Contratación,Estatus,Fecha Baja
2161,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-05-01,Inactivo,2020-09-27
2162,Administrativa,Ventas y Marketing,Jalisco,Con Grado,Mujer,Medio Tiempo,Remoto,2017-05-02,Activo,
2163,Administrativa,Logistica,Jalisco,Sin Grado,Mujer,Parcial,Presencial,2017-05-04,Inactivo,2020-04-17
2164,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-05-07,Inactivo,2017-09-24
2165,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-05-10,Inactivo,2020-11-14
2166,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Hombre,Medio Tiempo,Remoto,2017-05-10,Activo,
2167,Administrativa,Logistica,Estado de México,Sin Grado,Hombre,Tiempo Completo,Presencial,2017-05-10,Activo,
2168,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Remoto,2017-05-11,Inactivo,2020-03-13
2169,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Tiempo Completo,Presencial,2017-05-11,Activo,
2170,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2017-05-13,Activo,
2171,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-05-14,Inactivo,2020-03-08
2172,Administrativa,Logistica,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Presencial,2017-05-14,Inactivo,2020-07-06
2173,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2017-05-15,Activo,
2174,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2017-05-17,Inactivo,2020-04-25
2175,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-05-21,Inactivo,2020-07-24
2176,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Parcial,Presencial,2017-05-23,Inactivo,2020-04-16
2177,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Hombre,Medio Tiempo,Presencial,2017-05-24,Inactivo,2018-07-04
2178,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-05-24,Inactivo,2020-05-13
2179,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2017-05-27,Activo,
2180,Administrativa,Ventas y Marketing,Baja California,Con Grado,Mujer,Medio Tiempo,Remoto,2017-05-27,Activo,
2181,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-05-29,Inactivo,2019-11-15
2182,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-05-29,Inactivo,2020-06-20
2183,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-05-31,Inactivo,2020-03-12
2184,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-05-31,Activo,
2185,Administrativa,Logistica,Baja California,Sin Grado,Hombre,Tiempo Completo,Remoto,2017-06-01,Inactivo,2020-05-21
2186,Administrativa,Ventas y Marketing,Baja California,Sin Grado,Hombre,Medio Tiempo,Presencial,2017-06-01,Activo,
2187,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2017-06-02,Activo,
2188,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Parcial,Presencial,2017-06-03,Activo,
2189,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2017-06-05,Activo,
2190,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Hombre,Tiempo Completo,Remoto,2017-06-06,Inactivo,2020-03-11
2191,Administrativa,Logistica,Estado de México,Sin Grado,Mujer,Tiempo Completo,Presencial,2017-06-10,Activo,
2192,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Mujer,Medio Tiempo,Remoto,2017-06-11,Inactivo,2020-07-17
2193,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2017-06-11,Activo,
2194,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2017-06-12,Inactivo,2020-08-05
2195,Administrativa,Logistica,Baja California,Sin Grado,Hombre,Medio Tiempo,Presencial,2017-06-12,Activo,
2196,Administrativa,Recursos Humanos,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2017-06-12,Activo,
2197,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Tiempo Completo,Presencial,2017-06-13,Inactivo,2020-07-21
2198,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Hombre,Tiempo Completo,Remoto,2017-06-13,Activo,
2199,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-06-14,Inactivo,2020-04-12
2200,Administrativa,Servicio a cliente,Jalisco,Sin Grado,Hombre,Parcial,Remoto,2017-06-14,Inactivo,2020-06-23
2201,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Tiempo Completo,Remoto,2017-06-14,Inactivo,2020-10-23
2202,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2017-06-15,Inactivo,2020-06-12
2203,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2017-06-16,Activo,
2204,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Tiempo Completo,Presencial,2017-06-17,Activo,
2205,Administrativa,Logistica,Estado de México,Sin Grado,Mujer,Tiempo Completo,Presencial,2017-06-19,Activo,
2206,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-06-25,Inactivo,2020-04-02
2207,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2017-06-26,Inactivo,2018-12-26
2208,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2017-06-28,Inactivo,2017-10-16
2209,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Parcial,Remoto,2017-06-28,Activo,
2210,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2017-06-28,Activo,
2211,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Hombre,Tiempo Completo,Remoto,2017-06-28,Activo,
2212,Administrativa,Logistica,Jalisco,Con Grado,Hombre,Medio Tiempo,Presencial,2017-06-29,Activo,
2213,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2017-06-30,Activo,
2214,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-07-01,Activo,
2215,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-02,Inactivo,2020-06-04
2216,Administrativa,Logistica,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-02,Inactivo,2020-10-11
2217,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-07-03,Inactivo,2018-01-20
2218,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-04,Inactivo,2019-03-31
2219,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Presencial,2017-07-04,Activo,
2220,Administrativa,Logistica,Jalisco,Sin Grado,Mujer,Tiempo Completo,Presencial,2017-07-06,Inactivo,2019-03-08
2221,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Mujer,Parcial,Presencial,2017-07-06,Activo,
2222,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Hombre,Tiempo Completo,Presencial,2017-07-07,Inactivo,2020-08-23
2223,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Medio Tiempo,Remoto,2017-07-08,Inactivo,2020-05-30
2224,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-09,Activo,
2225,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-07-10,Inactivo,2020-08-27
2226,Administrativa,Ventas y Marketing,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-07-10,Activo,
2227,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Mujer,Tiempo Completo,Remoto,2017-07-11,Inactivo,2020-04-11
2228,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-07-11,Activo,
2229,Administrativa,Logistica,Estado de México,Sin Grado,Hombre,Parcial,Remoto,2017-07-13,Inactivo,2017-11-12
2230,Administrativa,Logistica,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Remoto,2017-07-13,Inactivo,2017-11-22
2231,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-13,Inactivo,2020-07-22
2232,Administrativa,Servicio a cliente,Baja California,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-07-14,Inactivo,2020-06-05
2233,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-14,Inactivo,2020-08-03
2234,Administrativa,Servicio a cliente,Baja California,Sin Grado,Hombre,Medio Tiempo,Remoto,2017-07-14,Activo,
2235,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-15,Inactivo,2020-06-21
2236,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-15,Activo,
2237,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-15,Activo,
2238,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-17,Inactivo,2018-01-04
2239,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Medio Tiempo,Remoto,2017-07-18,Inactivo,2017-09-11
2240,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-19,Activo,
2241,Operativa,Manufactura y Operaciones,Baja California,Sin Grado,Hombre,Parcial,Presencial,2017-07-19,Activo,
2242,Administrativa,Ventas y Marketing,Estado de México,Sin Grado,Hombre,Medio Tiempo,Remoto,2017-07-21,Inactivo,2019-03-05
2243,Administrativa,Servicio a cliente,Estado de México,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-22,Activo,
2244,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Remoto,2017-07-23,Inactivo,2020-05-07
2245,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-07-23,Activo,
2246,Administrativa,Logistica,Jalisco,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-25,Inactivo,2019-01-13
2247,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-26,Activo,
2248,Administrativa,Recursos Humanos,Baja California,Con Grado,Hombre,Tiempo Completo,Remoto,2017-07-27,Inactivo,2020-07-27
2249,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-27,Inactivo,2020-09-26
2250,Administrativa,Servicio a cliente,Estado de México,Con Grado,Mujer,Parcial,Remoto,2017-07-28,Inactivo,2020-04-10
2251,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2017-07-28,Activo,
2252,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-07-29,Inactivo,2018-02-20
2253,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Medio Tiempo,Presencial,2017-07-29,Activo,
2254,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-07-30,Activo,
2255,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-07-31,Inactivo,2018-02-24
2256,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Hombre,Medio Tiempo,Remoto,2017-07-31,Activo,
2257,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-07-31,Activo,
2258,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Mujer,Parcial,Presencial,2017-07-31,Activo,
2259,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Hombre,Medio Tiempo,Remoto,2017-08-02,Inactivo,2019-12-16
2260,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Presencial,2017-08-07,Activo,
2261,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-08-08,Inactivo,2020-09-27
2262,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-08-08,Activo,
2263,Administrativa,Servicio a cliente,Jalisco,Con Grado,Hombre,Tiempo Completo,Presencial,2017-08-10,Inactivo,2018-11-03
2264,Operativa,Ingeniería y Tecnología,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2017-08-10,Inactivo,2019-08-08
2265,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Medio Tiempo,Presencial,2017-08-10,Activo,
2266,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-08-10,Activo,
2267,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Hombre,Medio Tiempo,Remoto,2017-08-12,Activo,
2268,Operativa,Ingeniería y Tecnología,Nuevo León,Con Grado,Mujer,Tiempo Completo,Remoto,2017-08-12,Activo,
2269,Administrativa,Logistica,Baja California,Con Grado,Mujer,Parcial,Presencial,2017-08-13,Activo,
2270,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-08-16,Activo,
2271,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Mujer,Tiempo Completo,Presencial,2017-08-17,Inactivo,2020-11-17
2272,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Presencial,2017-08-18,Inactivo,2020-03-19
2273,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-08-19,Inactivo,2020-04-16
2274,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2017-08-19,Activo,
2275,Administrativa,Recursos Humanos,Baja California,Posgrado,Mujer,Medio Tiempo,Remoto,2017-08-19,Activo,
2276,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Presencial,2017-08-23,Inactivo,2019-12-15
2277,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Medio Tiempo,Presencial,2017-08-24,Inactivo,2020-03-19
2278,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-08-24,Inactivo,2020-07-20
2279,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-08-24,Activo,
2280,Operativa,Ingeniería y Tecnología,Jalisco,Con Grado,Hombre,Tiempo Completo,Presencial,2017-08-25,Inactivo,2020-08-11
2281,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-08-25,Activo,
2282,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Medio Tiempo,Presencial,2017-08-26,Inactivo,2019-08-06
2283,Administrativa,Ventas y Marketing,Baja California,Posgrado,Hombre,Medio Tiempo,Remoto,2017-08-26,Inactivo,2020-06-16
2284,Administrativa,Servicio a cliente,Baja California,Sin Grado,Mujer,Parcial,Remoto,2017-08-26,Activo,
2285,Administrativa,Finanzas y Contabilidad,Estado de México,Posgrado,Mujer,Medio Tiempo,Remoto,2017-08-27,Activo,
2286,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Presencial,2017-08-28,Activo,
2287,Administrativa,Logistica,Nuevo León,Con Grado,Mujer,Tiempo Completo,Presencial,2017-08-28,Activo,
2288,Operativa,Ingeniería y Tecnología,Baja California,Con Grado,Hombre,Tiempo Completo,Remoto,2017-08-29,Inactivo,2019-03-30
2289,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-09-01,Activo,
2290,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Remoto,2017-09-02,Inactivo,2019-09-21
2291,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Medio Tiempo,Remoto,2017-09-03,Inactivo,2020-06-13
2292,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Hombre,Medio Tiempo,Remoto,2017-09-04,Inactivo,2020-03-05
2293,Administrativa,Ventas y Marketing,Nuevo León,Sin Grado,Mujer,Tiempo Completo,Remoto,2017-09-06,Inactivo,2020-02-06
2294,Administrativa,Logistica,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2017-09-06,Activo,
2295,Administrativa,Recursos Humanos,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2017-09-07,Inactivo,2019-09-03
2296,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-09-07,Activo,
2297,Administrativa,Ventas y Marketing,Estado de México,Con Grado,Mujer,Tiempo Completo,Remoto,2017-09-08,Inactivo,2020-04-09
2298,Operativa,Manufactura y Operaciones,Baja California,Posgrado,Hombre,Tiempo Completo,Presencial,2017-09-08,Inactivo,2020-04-22
2299,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-09-08,Activo,
2300,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-09-10,Inactivo,2018-11-04
2301,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Medio Tiempo,Presencial,2017-09-10,Activo,
2302,Administrativa,Servicio a cliente,Estado de México,Sin Grado,Hombre,Tiempo Completo,Presencial,2017-09-10,Activo,
2303,Administrativa,Ventas y Marketing,Estado de México,Con Grado,Hombre,Tiempo Completo,Remoto,2017-09-10,Activo,
2304,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Remoto,2017-09-11,Activo,
2305,Administrativa,Finanzas y Contabilidad,Estado de México,Con Grado,Mujer,Tiempo Completo,Presencial,2017-09-12,Activo,
2306,Operativa,Ingeniería y Tecnología,Estado de México,Con Grado,Hombre,Medio Tiempo,Remoto,2017-09-12,Activo,
2307,Operativa,Ingeniería y Tecnología,Nuevo León,Posgrado,Hombre,Medio Tiempo,Presencial,2017-09-12,Activo,
2308,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Presencial,2017-09-13,Activo,
2309,Administrativa,Gerencia y Estrategia,Estado de México,Con Grado,Mujer,Medio Tiempo,Presencial,2017-09-13,Activo,
2310,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-09-15,Activo,
2311,Administrativa,Ventas y Marketing,Jalisco,Con Grado,Hombre,Medio Tiempo,Remoto,2017-09-15,Activo,
2312,Administrativa,Servicio a cliente,Nuevo León,Con Grado,Hombre,Medio Tiempo,Remoto,2017-09-16,Inactivo,2019-02-21
2313,Administrativa,Logistica,Jalisco,Sin Grado,Mujer,Parcial,Presencial,2017-09-16,Activo,
2314,Operativa,Manufactura y Operaciones,Baja California,Sin Grado,Hombre,Tiempo Completo,Presencial,2017-09-18,Activo,
2315,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-09-21,Inactivo,2018-06-21
2316,Administrativa,Logistica,Jalisco,Sin Grado,Mujer,Medio Tiempo,Presencial,2017-09-21,Activo,
2317,Administrativa,Logistica,Baja California,Con Grado,Mujer,Medio Tiempo,Presencial,2017-09-21,Activo,
2318,Operativa,Manufactura y Operaciones,Baja California,Con Grado,Hombre,Tiempo Completo,Presencial,2017-09-21,Activo,
2319,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Hombre,Tiempo Completo,Presencial,2017-09-25,Inactivo,2019-10-17
2320,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Remoto,2017-09-26,Inactivo,2020-09-29
2321,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Hombre,Tiempo Completo,Remoto,2017-09-27,Inactivo,2020-07-04
2322,Administrativa,Gerencia y Estrategia,Estado de México,Posgrado,Mujer,Parcial,Remoto,2017-09-27,Inactivo,2020-10-18
2323,Administrativa,Servicio a cliente,Nuevo León,Sin Grado,Mujer,Medio Tiempo,Remoto,2017-09-29,Inactivo,2020-09-08
